date,pagePath,exits
2019-07-05,/blog/two-years-after-codeclan-meet-alasdair-products-developer-at-inoapps/,1
2019-07-05,/blog/why-learn-coding/,1
2019-07-05,/blog/why-learn-coding/coding-guide-download/,1
2019-07-05,/courses/inverness/,1
2019-07-05,/courses/professional-software-development/apply/course_application_1,1
2019-07-05,/courses/professional-software-development/career-support/,1
2019-07-05,/courses/statistical-modelling/,1
2019-07-05,/courses/visualisation-r/,1
2019-07-05,/data-analysis-announcement/apply-for-data-analysis/,1
2019-07-05,/data-analysis-announcement/cost-and-funding/,1
2019-07-05,/digital-careers/,1
2019-07-05,/digital-careers/data-scientist/,1
2019-07-05,/digital-careers/product-owner/,1
2019-07-05,/digital-careers/test-engineer/,1
2019-07-05,/events/,1
2019-07-05,/events/edinburgh/,1
2019-07-05,/events/glasgow/?fbclid=IwAR2IQAbka-Ky0A0tCKnSBzxAkwij-rhcq5xYeyW3vGojieLNmPXA0lJLrbs,1
2019-07-05,/events/inverness-events/?elementor-preview=19026&ver=1562325009,1
2019-07-05,/events/other-events/?fbclid=IwAR0P3jNp3cV7Piq_dsrCF4ZPfbEm4OR8tRU69EkPGy6aK_xmukVpWZ-J91E,1
2019-07-05,/events/other-events/?fbclid=IwAR1DsuQV7ZgtxVgHilDmdNSCOBfQLH0C8EzZdkGbX0ulytjDAC_kIpdhU_8,1
2019-07-05,/glasgow/?fbclid=IwAR1hZGe7eKSk66vHg7DaqnUOG5eiDTg4YYTKr1L6mD1SUk1Dpu_jiYn4dg8,1
2019-07-05,/the-codeclan-experience/the-alumni/,1
2019-07-05,/webinars/,1
2019-07-06,/about-us/become-an-instructor/part-time-teaching/,1
2019-07-06,/blog/2018-our-year-in-review/,1
2019-07-06,/blog/author/killian/,1
2019-07-06,/blog/career-change-into-digital/,1
2019-07-06,/blog/codeclan-ceo-melinda-matthews/,1
2019-07-06,/blog/codeclan-highlands-gets-a-space-in-wasps/,1
2019-07-06,/blog/codeclan-students-meet-employers-at-speed-networking-event/,1
2019-07-06,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,1
2019-07-06,/blog/learn-to-code-working/,1
2019-07-06,/blog/make-most-of-github/,1
2019-07-06,/blog/meet-our-graduates-alex-junior-software-developer/,1
2019-07-06,/blog/new-funding-opens-up-careers-in-coding/,1
2019-07-06,/blog/students-prototyped-online-dashboard-sustainability-consultancy/,1
2019-07-06,/courses/bespoke-courses/,1
2019-07-06,/courses/full-stack-web-development/cost-and-funding/,1
2019-07-06,/courses/glasgow/,1
2019-07-06,/courses/intro-to-r/,1
2019-07-06,/data-analysis-announcement/apply-for-data-analysis/,1
2019-07-06,/data-analysis-announcement/cost-and-funding/,1
2019-07-06,/digital-careers/?fbclid=IwAR0PaZdYb873DhoO9JpKHCUnV0bJD93KBDGCfHW4KMqMpIcvGvidsRZxKpI,1
2019-07-06,/digital-careers/data-scientist/?fbclid=IwAR14tnMKYEUHtbVd6u1J9MPQj4atAhzp6nmoisMOPwt5oWY6lis2gqm0E6I,1
2019-07-06,/digital-careers/product-owner/,1
2019-07-06,/digital-careers/software-developer/,1
2019-07-06,/events/edinburgh/,1
2019-07-06,/the-codeclan-experience/a-typical-day/,1
2019-07-06,/the-codeclan-experience/the-alumni/,1
2019-07-07,/?fbclid=IwAR12M6xp2mHmjpgMVNEF4aITS2wsVVBsHCUNdZGp3iweNCyx9fBFj6cnexs,1
2019-07-07,/?fbclid=IwAR38OT7WJDjA0mkzpa0zRZx0krOOFVPWLwjtnX2yBWrF49LiAMu7XO8vf4k,1
2019-07-07,/about-us/join-us/,1
2019-07-07,/blog/battled-pokemon-project/,1
2019-07-07,/blog/career-change-into-digital/,1
2019-07-07,/blog/category/whats-happening-at-codeclan/,1
2019-07-07,/blog/claires-coding-journey-from-hobby-to-career/,1
2019-07-07,/blog/glasgow-coding-bootcamp-career/,1
2019-07-07,/blog/happy-pride-month/,1
2019-07-07,/blog/kates-project-diary-an-android-food-tracking-app/,1
2019-07-07,/blog/move-to-digital-first/,1
2019-07-07,/blog/peter-support-engineer-freeagent/,1
2019-07-07,/blog/scotland-demand-for-developers-growing/,1
2019-07-07,/courses/agile-for-effective-teams/,1
2019-07-07,/courses/glasgow/,1
2019-07-07,/courses/professional-software-development/curriculum/?fbclid=IwAR1GOxz9Hw2yB8w3y5jy4Ki8kdx9jov0GgWZQ8FNSBAI6yxqqwwluQpjm0E,1
2019-07-07,/courses/programming-with-r/,1
2019-07-07,/courses/r-programming/,1
2019-07-07,/courses/statistical-modelling/,1
2019-07-07,/data-analysis-announcement/cost-and-funding/,1
2019-07-07,/digital-careers/data-scientist/,1
2019-07-07,/digital-careers/software-developer/?fbclid=IwAR1TaSYWCiXQSOBUgeksgOTeW660ccE37fEXaWWzQuC-3iohu6BWZPEaog4,1
2019-07-07,/for-employers/sponsorships/,1
2019-07-07,/for-employers/upskill-your-staff/,1
2019-07-07,/glasgow/?fbclid=IwAR39Yr4RSZlYDGQA9fFCisRSSxMfGiHRJBy35hBKZ_o_9EMSQNPSxAgzJOs,1
2019-07-07,/highlands-academy/,1
2019-07-07,/inverness/?sfns=mo,1
2019-07-08,/about-us/?mc_cid=45d309ea09&mc_eid=95ef9db957,1
2019-07-08,/about-us/become-an-instructor/part-time-teaching/,1
2019-07-08,/about-us/join-us/,1
2019-07-08,/admissions-track/?fbclid=IwAR3Fo1tb8jk2fxTvPSFbg0Twey9TeDTtgTUpGDEYQbcbb40yObp_1jlvyRY,1
2019-07-08,/blog/,1
2019-07-08,/blog/500-graduates-in-employment/,1
2019-07-08,/blog/9-common-misconceptions-coding/,1
2019-07-08,/blog/apply-immersive-programming-course/,1
2019-07-08,/blog/codebar-edinburgh-second-anniversary/?fbclid=IwAR16jH-KJqf3QKgdaykR2pQaSdDpsxtYRtpdEl2IE2JlFcQx6XsQFJbckSk,1
2019-07-08,/blog/day-life-web-developer/,1
2019-07-08,/blog/digital-development-loan/,1
2019-07-08,/blog/getting-job-in-tech-tips/,1
2019-07-08,/blog/graduate-natalie-ux-analyst/,1
2019-07-08,/blog/instructing-codeclan-johns-story/,1
2019-07-08,/blog/make-most-of-github/,1
2019-07-08,/blog/meet-our-partners-airts/,1
2019-07-08,/blog/melindas-memo-july-2019/,1
2019-07-08,/blog/most-asked-questions/,1
2019-07-08,/blog/took-back-control-coding/,1
2019-07-08,/blog/top-networking-events-scotland/,1
2019-07-08,/blog/why-learn-coding/,1
2019-07-08,/courses/16-week-course/apply/,1
2019-07-08,/courses/agile-for-effective-teams/,1
2019-07-08,/courses/full-stack-web-development/apply-inverness/,1
2019-07-08,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,1
2019-07-08,/data-analysis-announcement/cost-and-funding/,1
2019-07-08,/digital-careers/?fbclid=IwAR23EeoH-cqDP1tNjAGJarzZLvqJRWI1NsE4mQA3UGlENJR4Lm0IIVPpcj8,1
2019-07-08,/digital-careers/product-owner/,1
2019-07-08,/digital-careers/test-engineer/?fbclid=IwAR2whOxdHyNq4hhkjbtDag3YBVuC-qM9_0Him5ZYIqF50MTm42wVFolbn90,1
2019-07-08,/events/,1
2019-07-08,/events/codebar/,1
2019-07-08,/events/edinburgh/,1
2019-07-08,/events/glasgow/,1
2019-07-08,/events/inverness-events/,1
2019-07-08,/events/other-events/?fbclid=IwAR1CHb7E3Tm6d2x8qUkLcDfFcf9Yir0JizAP3vbR6HY3nCfnDEMbzUsTODQ,1
2019-07-08,/for-employers/become-a-partner/,1
2019-07-08,/for-employers/employer-case-studies/,1
2019-07-08,/funding/,1
2019-07-08,/glasgow/?fbclid=IwAR1WGKUa6oTS2AIcQhgyVsU3CwcTubWtwnLeUBHiYVnRK_C-vZPHkYPAUyk,1
2019-07-08,/highlands-academy/,1
2019-07-09,/?fbclid=IwAR3LxE2l-rdyWBdSZNzhkDv9cSezAQnxcPmqJYBcgfQUiq9M9ZmpP8ATW7Y,1
2019-07-09,/about-us/become-an-instructor/,1
2019-07-09,/accessibility/,1
2019-07-09,/blog/5-reasons-edinburgh-best-place-live-uk/,1
2019-07-09,/blog/9-common-misconceptions-coding/,1
2019-07-09,/blog/apply-immersive-programming-course/,1
2019-07-09,/blog/author/jonathan/page/5/,1
2019-07-09,/blog/category/whats-new/,1
2019-07-09,/blog/graduates-charley-junior-developer/,1
2019-07-09,/blog/hire-a-developer-technical-interviews/,1
2019-07-09,/blog/hire-developer-screening-candidates/,1
2019-07-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,1
2019-07-09,/blog/meet-graduates-james-third-sector-lobbyist-software-developer/,1
2019-07-09,/blog/meet-our-graduates-daniel-at-dog/,1
2019-07-09,/blog/meet-our-instructors-keith/,1
2019-07-09,/blog/meet-our-partners-inoapps/,1
2019-07-09,/blog/most-asked-questions/,1
2019-07-09,/blog/peter-support-engineer-freeagent/,1
2019-07-09,/blog/tag/women-of-silicon-roundabout/,1
2019-07-09,/courses/agile-for-effective-teams/,1
2019-07-09,/courses/professional-software-development/apply/course_application_2,1
2019-07-09,/courses/visualisation-r/,1
2019-07-09,/digital-careers/data-scientist/,1
2019-07-09,/digital-careers/test-engineer/?fbclid=IwAR2whOxdHyNq4hhkjbtDag3YBVuC-qM9_0Him5ZYIqF50MTm42wVFolbn90,1
2019-07-09,/events/alumni-events/,1
2019-07-09,/events/other-events/?fbclid=IwAR0FPz9htuaZPafI20dgaU4m6Q10vvNYWWGFeztHcLNm7wvsBvle1mLTSs8,1
2019-07-09,/events/other-events/?fbclid=IwAR147n1jBqAPYfvdYmAJG1rpZzORoM6SEpa_lvNA3_ykGfqAmbpjF0fTEqc,1
2019-07-09,/for-employers/become-a-partner/,1
2019-07-09,/for-employers/client-xperience/,1
2019-07-09,/for-employers/sponsorships/,1
2019-07-09,/glasgow/?fbclid=IwAR1ETv4GZKfpvRzFmB7ibx1VWim8grtOfFE8yh_roBQ4h0xkYSx8GqsdojE,1
2019-07-09,/the-codeclan-experience/,1
2019-07-10,/?s=aberdeen,1
2019-07-10,/about-us/become-an-instructor/,1
2019-07-10,/about-us/become-an-instructor/part-time-teaching/,1
2019-07-10,/blog/apply-immersive-programming-course/,1
2019-07-10,/blog/category/employers/,1
2019-07-10,/blog/codeclan-ceo-melinda-matthews/,1
2019-07-10,/blog/congratulations-cohort-e29-graduates/,1
2019-07-10,/blog/graduate-kate-developer-cultivate/,1
2019-07-10,/blog/graduates-peter-tester-junior-software-developer/,1
2019-07-10,/blog/how-i-discovered-code/?fbclid=IwAR00GMD-FwxMFP4NDXhDWRxuIGKbMTHmLtoYnRHGiudIYX4vlgYilrjxfhI,1
2019-07-10,/blog/how-i-discovered-code/?fbclid=IwAR03ojR0K0eymlR4uW6MEl-QzHW7hZRbwQaRm4PF_QzT0vIpkeM2784wUw8,1
2019-07-10,/blog/how-i-discovered-code/?fbclid=IwAR0fy42N_A99gouqrt8aayHMUkeINGeFXEEd-SKsIx_Pdj0-hMK5gUX7a6s,1
2019-07-10,/blog/how-i-discovered-code/?fbclid=IwAR2Opv8_OYuTexHhVTfN05fz5cl8sR2nJz_YmG7Egth3Idv5TDj4d8-jYjk,1
2019-07-10,/blog/how-i-discovered-code/?fbclid=IwAR2qyq9LszRRK9p-cgjpTgRVd1785zETVeTsm5f5naqsiB4b1Yjqsq3z1K4,1
2019-07-10,/blog/meet-graduates-james-third-sector-lobbyist-software-developer/,1
2019-07-10,/blog/melindas-memo-july-2019/,1
2019-07-10,/blog/melindas-memo-june-2019/,1
2019-07-10,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR3d1O8W3yLvqfbDwrPbn-pHrAAL_2iAIq51RZENAqPpLy1OTTWWm38ucb0,1
2019-07-10,/blog/our-guide-to-funding-our-full-time-courses/,1
2019-07-10,/blog/scotland-demand-for-developers-growing/,1
2019-07-10,/courses/data-carpentry/,1
2019-07-10,/courses/edaid-apply/,1
2019-07-10,/courses/full-stack-web-development/apply-inverness/,1
2019-07-10,/courses/inverness/,1
2019-07-10,/courses/professional-software-development/curriculum/?fbclid=IwAR1GOxz9Hw2yB8w3y5jy4Ki8kdx9jov0GgWZQ8FNSBAI6yxqqwwluQpjm0E,1
2019-07-10,/courses/professional-software-development/student-projects/,1
2019-07-10,/courses/r-programming/,1
2019-07-10,/courses/understanding-programming/,1
2019-07-10,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,1
2019-07-10,/for-employers/community-outreach/,1
2019-07-10,/for-employers/upskill-your-staff/,1
2019-07-10,/webinars/,1
2019-07-11,/about-us/become-a-data-instructor/,1
2019-07-11,/about-us/become-an-instructor/part-time-teaching/,1
2019-07-11,/blog/9-websites-start-coding-journey/,1
2019-07-11,/blog/apply-immersive-programming-course/,1
2019-07-11,/blog/author/jordandavidson/,1
2019-07-11,/blog/carving-a-career-as-a-developer-my-coding-journey/,1
2019-07-11,/blog/category/inspiring-stories/,1
2019-07-11,/blog/category/instructor-blogs/,1
2019-07-11,/blog/category/learning-to-code/,1
2019-07-11,/blog/congratulations-cohort-e29-graduates/,1
2019-07-11,/blog/digital-development-loan/,1
2019-07-11,/blog/graduate-kate-developer-cultivate/,1
2019-07-11,/blog/how-i-discovered-code/?fbclid=IwAR0IkFndkbbyzD8XiTPEIWynN7_Hb5Zc6M-_s-fOGx6Lwcl6l_xcK7keoyE,1
2019-07-11,/blog/how-i-discovered-code/?fbclid=IwAR0nm8CZnIj4TTYZk_3ObQgyf93CD2XNeoZFdmY9AwpfpK2gqfRYGBA73fA,1
2019-07-11,/blog/how-i-discovered-code/?fbclid=IwAR0YgfbRNFNM2oZCBv3duNylUamR93DbYSFZ125x3xje0NDdECDQbKM1G4A,1
2019-07-11,/blog/how-i-discovered-code/?fbclid=IwAR2b-hq4AyaXrH5G9mZVAAC9uSX8z0QiqV9CGEuLcqrDO8FL6q6-hThtuVE,1
2019-07-11,/blog/how-i-discovered-code/?fbclid=IwAR2Opv8_OYuTexHhVTfN05fz5cl8sR2nJz_YmG7Egth3Idv5TDj4d8-jYjk,1
2019-07-11,/blog/make-most-of-github/,1
2019-07-11,/blog/meet-our-grads-alex-self-published-game-developer/,1
2019-07-11,/blog/move-to-digital-first/,1
2019-07-11,/blog/student-codeclan-expect-prepare/,1
2019-07-11,/blog/why-learn-coding/coding-guide-download/,1
2019-07-11,/courses/full-stack-web-development/apply-inverness/,1
2019-07-11,/courses/intro-to-r/,1
2019-07-11,/courses/professional-software-development/apply/course_application_2,1
2019-07-11,/courses/professional-software-development/career-support/,1
2019-07-11,/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=b69686b541,1
2019-07-11,/courses/programming-with-r/,1
2019-07-11,/data-analysis-announcement/?preview_id=16764&preview_nonce=15fe7f5163&preview=true,1
2019-07-11,/data-analysis-announcement/cost-and-funding/,1
2019-07-11,/digital-careers/,1
2019-07-11,/digital-careers/software-developer/,1
2019-07-11,/digital-careers/support-engineer/,1
2019-07-11,/digital-careers/test-engineer/,1
2019-07-11,/Edinburgh/,1
2019-07-11,/events/edinburgh/,1
2019-07-11,/events/other-events/,1
2019-07-11,/for-employers/,1
2019-07-11,/for-employers/become-a-partner/,1
2019-07-11,/for-employers/employer-case-studies/,1
2019-07-11,/for-employers/upskill-your-staff/,1
2019-07-11,/glasgow/?fbclid=IwAR18r2VGoTfKEGPbDP1ZfpSpcmcnToYOMjX9t1t9qUsK43lJdfdi-zeNjFs,1
2019-07-11,/highlands-academy/,1
2019-07-11,/inverness/,1
2019-07-11,/webinars/,1
2019-07-12,/?mc_cid=669771da32&mc_eid=9d37622967,1
2019-07-12,/about-us/become-an-instructor/,1
2019-07-12,/about-us/join-us/,1
2019-07-12,/blog/7-celebrities-didnt-know-code/,1
2019-07-12,/blog/9-common-misconceptions-coding/,1
2019-07-12,/blog/9-websites-start-coding-journey/,1
2019-07-12,/blog/category/employers/,1
2019-07-12,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,1
2019-07-12,/blog/day-life-web-developer/,1
2019-07-12,/blog/graduate-kate-developer-cultivate/,1
2019-07-12,/blog/graduate-milestone-diversity/,1
2019-07-12,/blog/graduates-peter-tester-junior-software-developer/,1
2019-07-12,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,1
2019-07-12,/blog/hiring-developers-for-the-future/,1
2019-07-12,/blog/how-i-discovered-code/?fbclid=IwAR08g7xE9VLpA7U8eoJol97TU2U7dQ9HhBQVrpqT-FN7QvNzbCoJw4l0k0g,1
2019-07-12,/blog/introducing-project-showcase/,1
2019-07-12,/blog/learn-to-code-working/,1
2019-07-12,/blog/meet-our-grads-alex-self-published-game-developer/,1
2019-07-12,/blog/most-asked-questions/,1
2019-07-12,/blog/move-to-digital-first/,1
2019-07-12,/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR2xDzkwxxB78hs9HtBrdU5J0lIphRI4SkN9xT4ZtWKrjIiPcjXWrenGhEA,1
2019-07-12,/blog/page/2/,1
2019-07-12,/courses/edaid-apply/,1
2019-07-12,/courses/full-stack-web-development/?mc_cid=669771da32&mc_eid=07e1db2019,1
2019-07-12,/courses/full-stack-web-development/?mc_cid=669771da32&mc_eid=74838a0123,1
2019-07-12,/courses/full-stack-web-development/?mc_cid=669771da32&mc_eid=9e2941af59,1
2019-07-12,/courses/full-stack-web-development/?mc_cid=669771da32&mc_eid=a93a2f0eba,1
2019-07-12,/courses/full-stack-web-development/?mc_cid=669771da32&mc_eid=db18370d0b,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=050dadd5cf,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=18f669f368,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=1c03bc6972,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=2e16a6f47d,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=5323f2ceab,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=c74ef4181a,1
2019-07-12,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=d8e8d9329a,1
2019-07-12,/courses/professional-software-development/apply/?mc_cid=669771da32&mc_eid=38058e8a49,1
2019-07-12,/courses/programming-with-r/,1
2019-07-12,/courses/ux-design-fundamentals/?mc_cid=669771da32&mc_eid=414ed9f65e,1
2019-07-12,/courses/ux-design-fundamentals/?mc_cid=669771da32&mc_eid=acb571b2b6,1
2019-07-12,/data-analysis-announcement/apply-for-data-analysis/,1
2019-07-12,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,1
2019-07-12,/digital-careers/product-owner/,1
2019-07-12,/events/info-taster-session-events/?mc_cid=669771da32&mc_eid=fe99b52656,1
2019-07-12,/inverness/?fbclid=IwAR1B6VNXkugn1MpyzIuKjvFc9mWi-FYYuHkA6Kpt1rSbucCSMg1p-UAsWSo,1
2019-07-12,/scotland/,1
2019-07-12,/the-codeclan-experience/a-typical-day/,1
2019-07-13,/about-us/become-an-instructor/,1
2019-07-13,/about-us/become-an-instructor/part-time-teaching/,1
2019-07-13,/about-us/our-team/our-board/,1
2019-07-13,/blog/500-graduates-in-employment/,1
2019-07-13,/blog/apply-immersive-programming-course/,1
2019-07-13,/blog/category/inspiring-stories/page/3/,1
2019-07-13,/blog/category/instructor-blogs/,1
2019-07-13,/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,1
2019-07-13,/blog/congratulations-cohort-e29-graduates/,1
2019-07-13,/blog/free-courses-launched-techmums/,1
2019-07-13,/blog/glasgow-coding-bootcamp-career/,1
2019-07-13,/blog/graduate-kate-developer-cultivate/,1
2019-07-13,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,1
2019-07-13,/blog/meet-our-graduates-alex-junior-software-developer/,1
2019-07-13,/blog/meet-our-instructors-keith/,1
2019-07-13,/blog/peter-support-engineer-freeagent/,1
2019-07-13,/blog/scotland-demand-for-developers-growing/,1
2019-07-13,/blog/students-prototyped-online-dashboard-sustainability-consultancy/,1
2019-07-13,/blog/suzanne-qa-engineer/,1
2019-07-13,/blog/three-social-impact-initiatives-we-support-and-why-you-should-too/,1
2019-07-13,/courses/full-stack-web-development/cost-and-funding/,1
2019-07-13,/courses/intro-to-r/,1
2019-07-13,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=b6418bf214,1
2019-07-13,/courses/professional-software-development/?mc_cid=669771da32&mc_eid=ef48740bd3,1
2019-07-13,/courses/professional-software-development/apply/course_application_2,1
2019-07-13,/courses/professional-software-development/student-projects/,1
2019-07-13,/courses/r-programming/,1
2019-07-13,/courses/ux-design-fundamentals/,1
2019-07-13,/courses/ux-design-fundamentals/?mc_cid=669771da32&mc_eid=3a3002c410,1
2019-07-13,/digital-careers/,1
2019-07-13,/digital-careers/?fbclid=IwAR3fYvfzmOwEhyq2KrlZuz8M24MNfZSDyJ4kab1cqn7txQYrNuXBR4m7eMo,1
2019-07-13,/digital-careers/data-scientist/?fbclid=IwAR2TjvlA5xqkc1wW23GhD9E5_cYK_m4t_w_Y87tFWpz0ixgcFv2Inje1sRo,1
